title,created_at,text,date
알아두면 쓸데있는 신 잡학상식,2022-02-16,"<알아두면 쓸데 있는 新 잡학 퀴즈> 1600여개의 궁극의 상식퀴즈                  여러사람이 함께 어울리는 대화나 토론에서 갖은 비유와 방대한 레퍼런스를 자랑하는 사람들을 볼 때면 괜히 부러움이 생긴다. 상식과 교양에 대한 갈망은 늘 있어왔지만 단기간에 습득할 수 있는 것도 아니고, 그렇다고 지금부터 시작하자니 사실 방법도 잘 모르겠는데, 하나씩 읽기엔 그 길이 머나먼 사막처럼 느껴진다. 그래서 종합적인 상식이 들어있는 책을 찾곤 하는데 일단 이 책은 알아두면 쓸데 있는 재밌는 상식들이 가득 담겨있다. 그것도 그냥 설명하는 것이 아니라 퀴즈 형식으로 구성되어 있다. 하나하나 문제를 풀면서 기존에 알고 있던 상식도 점검하고 새로운 잡학도 채워가면서 읽어보면 아주 재미있을 책이다.                     폭넓은 다양한 주제를 다루고 있는데 난이도를 나름 잘 배합했는지 아는 문제도 나오고 전혀 모르겠는 문제들도 보인다. 참신하고 수준있는 퀴즈를 지향했다고 하니 고심한 흔적도 꽤나 보인다. 저자가 무려 <뉴욕타임스>에서 십자말풀이를 담당했던 사람이라고 하니 그 내공을 의심할 필요는 없어 보인다. 일단 문제집 같은 형식을 띄고 있으나 겁먹을 필요는 없고, 그냥 즐기는 마음으로 읽어보면 뭔가 나의 지적 호기심을 자극하는 문제들이 제법 보인다. 과학, 동물, 스포츠, 음식, 지리, 예술, 대중문화 등. 원하는 그 어떤 분야라도 전부 들어있으니 무엇을 기대하든 일단 펼쳐보는 게 좋을 것 같다.                                    기존에 교양과 상식을 다룬 책들은 연도별, 장르별로 나뉘어 하나하나 설명하고 있다. 사실 그렇다보니 어느 부분에 다다르면 지루해지고, 읽다가 포기하거나 옆에 두고 오랜 시간 미루어 보게 된다. 그런 면에서 이 책 알아두면 쓸데 있는 신 잡학 퀴즈는 퀴즈 프로그램을 보듯 하나하나 정답을 찾아가는 재미가 있다. 객관식이니 찍어도 되고, 나중에 정답을 찾아보면 내가 얼마나 알고 있는지 한 눈에 볼 수 있게 되어 있다. 사실 많이 틀리더라도 이제부터 새롭게 알게 되었으니 더 만족스럽게 느껴질 것이다. 개인적으로 정말 방대한 지식이 1600개나 실려 있다는 것에 놀랐고, 생각보다 쉬우면서도 어려운 문제가 많아 푸는 재미 맞춰보는 재미가 꽤나 있었다고 생각한다.                     * 출판사로부터 도서를 제공받아 읽고 작성한 리뷰입니다.",2023-03-19
어떻게 말해줘야 할까,2023-03-18,너무쫗아요오은영박사님,2023-03-19
어떻게 말해줘야 할까,2023-03-18,내용 너무 좋아요,2023-03-19
어떻게 말해줘야 할까,2023-03-16,부모들이 읽으면 도움 많이되요,2023-03-19
어떻게 말해줘야 할까,2023-03-04,공감되는 내용이 많았어요.,2023-03-19
어떻게 말해줘야 할까,2023-03-04,육아하는데 도움이 많이 되는책입니다~♡,2023-03-19
"어서 오세요, 휴남동 서점입니다",2023-03-18,재미있게 잘 보고 갑니다.,2023-03-19
"어서 오세요, 휴남동 서점입니다",2023-03-18,재미있게 잘 보고 갑니다.,2023-03-19
"어서 오세요, 휴남동 서점입니다",2023-03-18,너무 좋았어요. 부럽네요.,2023-03-19
"어서 오세요, 휴남동 서점입니다",2023-03-18,마음이 따뜻해지는 책입니다.,2023-03-19
"어서 오세요, 휴남동 서점입니다",2023-03-18,재미도 있지만 깊이 생각하게 만드는 책이라서 좋습니다!,2023-03-19
여자가 섹스를 하는 237가지 이유,2023-03-04,연구결과가 많고 같은여자지만 수많은 이유로 관계에 응한다는 사실을 알게되었습니다.,2023-03-19
여자가 섹스를 하는 237가지 이유,2022-12-22,흥미로울거같아요 같은 여자지만 관심이가서 잘 읽어보려구요 많이 두껍지만 꼭 잘 읽었으면해요 대략 봤는데 괜찮은거같아요!,2023-03-19
여자가 섹스를 하는 237가지 이유,2022-04-18,저자의 '이웃집 살인마'와 인터뷰 형식은 같으면서 더욱 재미있게 읽을 수 있는 책이다,2023-03-19
여자가 섹스를 하는 237가지 이유,2020-06-30,욕망의 진화 읽고나서 흥미로워서 이것도 읽었어요,2023-03-19
여자가 섹스를 하는 237가지 이유,2020-06-30,욕망의 진화 읽고나서 흥미로워서 이것도 읽었어요,2023-03-19
역행자,2023-03-19,사업하시려는 분들 필독서입니다,2023-03-19
역행자,2023-03-18,유익해요 추천드려요,2023-03-19
역행자,2023-03-18,인생에 도움이 됩니다,2023-03-19
역행자,2023-03-18,궁금했던 책이라서 구매했습니다. 설득력 높은 문장이 집중됩니다.,2023-03-19
역행자,2023-03-18,변화하기 시작하는 나를 기대하며..,2023-03-19
영양의 비밀,2023-01-13,책 내용은 참 좋습니다만 번역이 많이 아쉽네요. 난독증 걸린 것 마냥 집중이 참으로 안됩니다.이정서 번역의 ‘이방인’을 통해 책을 쉽게 이해하는데 번역이 얼마나 중요한가를 새삼 느꼈는데 ‘영양의 비밀’또한 그 작품처럼 다른 번역자를 만난다면 자신의 진가를 더 발휘할 수 있지 않을까 싶습니다. 출판사는 전공분야 서적 출간 시 번역가는 그 분야 전공자로 섭외하는 정도의 최소한의 성의는 보여주길 바랍니다.,2023-03-19
영양의 비밀,2022-10-07,감사합니다 잘받았습니다,2023-03-19
영양의 비밀,2022-05-04,영양에 대해 쉽고 재밌게 쓰여진 책입니다. 다만 번역투는 조금 거슬립니다만.,2023-03-19
영양의 비밀,2022-04-06,이책은 당신의 수명을 적어도 1년이상 연장해줄 수 있을것이다,2023-03-19
영양의 비밀,2022-01-03,한분야 관해 통달한 사람이다  영야의 관심 없어도 일거야 하느 책,2023-03-19
영어 필사 100일의 기적,2023-03-16,꾸준히 하면 좋을 것 같아요,2023-03-19
영어 필사 100일의 기적,2023-02-10,전체  한 번 쭉 읽고. 다시 한 문단 읽고 안보고 쓰기.  동사 변형 등 많은 도움이 됨.글도 간결하고 좋은 내용 이에요. 기대 했던 것 보다는 좋아요.,2023-03-19
영어 필사 100일의 기적,2023-02-09,새해에 영어 공부 시작으로 해 봅니다,2023-03-19
영어 필사 100일의 기적,2023-02-04,도움이 되면 좋겠어요,2023-03-19
영어 필사 100일의 기적,2023-01-27,영어필사 처음 시작인데 도움될 것 같아요.,2023-03-19
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2023-03-19,,2023-03-19
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2023-03-19,잘 읽었네요... 좋은책,2023-03-19
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2023-03-19,아직 읽기전인데 재밌을꺼같아요,2023-03-19
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2023-03-18,추천받아 읽었어요.재미있었습니다.,2023-03-19
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2023-03-18,주인공의 배려가 너무 좋았어요,2023-03-19
오늘도 네가 있어 마음속 꽃밭이다,2021-08-30,선물 했는데 많이 좋아하더라구요.,2023-03-19
오늘도 네가 있어 마음속 꽃밭이다,2020-11-29,글이 너무 좋습니다,2023-03-19
오늘도 네가 있어 마음속 꽃밭이다,2020-09-20,나태주 시인님 산문집도 너무 좋네요..^^,2023-03-19
오늘도 네가 있어 마음속 꽃밭이다,2020-09-06,좋아요,2023-03-19
오늘도 네가 있어 마음속 꽃밭이다,2020-08-09,저자의 오랜 경험과 체험에서 우러나오는 마음속 진솔한 이야기다.내 인생과 함께 하고싶은 글이라 공감이 간다.,2023-03-19
오래된 연장통,2023-03-12,진화심리학 입문서로 좋네요,2023-03-19
오래된 연장통,2023-02-27,자주 읽지않은 부류책이라 잘 안읽히는데 노력해볼게요,2023-03-19
오래된 연장통,2023-02-19,기대되는 도서입니다,2023-03-19
오래된 연장통,2023-01-24,자청님의 추천 도서 드디어 구매했습니다,2023-03-19
오래된 연장통,2023-01-14,많은 도움이 되었어요,2023-03-19
오만과 편견,2023-03-14,번역 최악입니다 민음사에 대한 신뢰도가 떨어지게 만드는 작품,2023-03-19
오만과 편견,2023-03-14,워낙 유명한 이야기니까...,2023-03-19
오만과 편견,2023-03-11,영화를 보고 원작을 읽어보고 싶다는 생각으로 구매하게 됐어요! 영화랑은 또 다른 느낌일 것 같아 기대 중이에요,2023-03-19
오만과 편견,2023-03-09,재밌어요. 명작은 이유가 다 있는 것 같습니다,2023-03-19
오만과 편견,2023-03-08,영화로 먼저 시청했었는데 역시 재미있네요,2023-03-19
욕망의 진화,2023-03-18,살아가는데 필요한 심리학 입니다,2023-03-19
욕망의 진화,2023-03-11,도움이 많이 됩니다!,2023-03-19
욕망의 진화,2023-03-07,아직 안 읽어봤으나 배송 총알 넘 좋아요 .  차분히 읽어볼래여,2023-03-19
욕망의 진화,2023-03-04,색다른 내용의 심리학 책이네요,2023-03-19
욕망의 진화,2023-03-04,너무 너무 사고싶었어요 여자가 섹스를 하는 이유 237가지 이유 읽고 이 책도 궁금해서 읽어보려고요! 두께에 비해 가격이 좋아요,2023-03-19
